자치구,행정동,성별,연령대,총인구,1인가구,사회성,평일이동,휴일이동,기타이동,적은이동,많은이동,영상,생활,재정,"이동-
사회성"
강남구,삼성2동,2,55,832,58,15,5,11,7,0,4,12,13,11,0
강남구,삼성2동,2,60,704,104,12,16,11,32,0,5,20,16,9,0
강남구,삼성2동,2,65,570,132,8,10,16,13,0,2,13,12,18,0
강남구,삼성2동,2,70,378,92,8,12,0,15,0,1,13,10,6,0
강남구,삼성2동,2,75,249,81,3,4,6,9,0,1,3,5,9,1
강남구,삼성2동,2,80,125,39,1,3,3,4,0,0,4,2,6,4
강남구,삼성2동,2,85,63,13,2,1,0,1,0,0,0,0,0,10
강남구,삼성2동,2,90,15,6,1,1,0,1,0,0,2,0,0,0
강남구,세곡동,1,20,"1,154",311,32,32,8,26,0,21,24,11,8,0
강남구,세곡동,1,25,"1,043",280,21,11,10,15,0,29,22,29,15,0
강남구,세곡동,1,30,"1,720",313,31,24,12,22,0,63,27,26,25,0
강남구,세곡동,1,35,"2,009",358,58,11,27,8,0,76,37,14,19,0
강남구,세곡동,1,40,"1,771",254,42,20,16,16,0,42,31,28,32,0
강남구,세곡동,1,45,"1,510",207,26,13,19,8,0,34,31,26,16,0
강남구,세곡동,1,50,"1,292",181,37,15,12,7,0,12,29,18,35,0
강남구,세곡동,1,55,"1,163",168,26,15,13,6,0,11,20,21,25,0
강남구,세곡동,1,60,929,134,16,14,11,8,0,7,14,15,14,0
강남구,세곡동,1,65,795,148,17,6,31,2,0,3,4,11,20,0
강남구,세곡동,1,70,465,81,12,8,4,6,0,1,5,9,8,0
강남구,세곡동,1,75,371,89,3,3,11,4,0,1,4,4,9,2
강남구,세곡동,1,80,208,53,2,2,4,3,1,1,2,4,4,8
강남구,세곡동,1,85,86,21,2,1,0,2,1,0,1,0,0,6
강남구,세곡동,1,90,33,7,0,0,0,0,0,0,0,0,0,2
강남구,세곡동,2,20,"1,069",319,15,19,7,14,0,23,11,9,8,0
강남구,세곡동,2,25,"1,218",332,20,10,18,15,0,43,17,29,20,0
강남구,세곡동,2,30,"1,970",269,15,22,17,24,0,55,18,22,10,0
강남구,세곡동,2,35,"2,092",248,28,16,7,18,0,49,32,23,13,0
강남구,세곡동,2,40,"1,678",134,15,20,12,30,0,21,18,23,11,0
강남구,세곡동,2,45,"1,459",96,11,16,8,17,0,13,16,16,2,0
강남구,세곡동,2,50,"1,376",93,11,9,11,14,0,6,10,12,16,0
강남구,세곡동,2,55,"1,446",93,19,10,11,10,0,5,16,12,9,0
강남구,세곡동,2,60,"1,071",144,11,35,12,31,0,5,18,12,5,0
강남구,세곡동,2,65,779,160,9,13,28,14,0,2,11,16,19,0
강남구,세곡동,2,70,651,135,13,17,6,20,0,1,17,14,9,0
강남구,세곡동,2,75,463,135,3,10,13,19,1,1,10,14,14,16
강남구,세곡동,2,80,326,98,8,3,13,5,2,1,4,13,4,15
강남구,세곡동,2,85,186,52,4,2,3,5,1,0,4,3,1,10
강남구,세곡동,2,90,65,24,4,2,1,2,1,0,2,3,1,4
강남구,수서동,1,20,431,109,6,2,2,4,0,6,8,13,0,0
강남구,수서동,1,25,535,154,18,5,9,13,0,16,15,18,14,0
강남구,수서동,1,30,852,141,15,8,11,5,0,34,9,14,6,0
강남구,수서동,1,35,715,133,13,8,3,5,0,28,13,6,7,0
강남구,수서동,1,40,462,60,14,3,8,2,0,11,11,12,11,0
강남구,수서동,1,45,346,42,7,1,4,2,0,7,7,5,6,0
강남구,수서동,1,50,468,64,23,5,11,2,0,4,14,6,17,0
강남구,수서동,1,55,676,98,11,6,25,6,0,5,9,28,20,0
강남구,수서동,1,60,561,80,20,9,30,8,0,3,5,18,6,0
강남구,수서동,1,65,445,88,14,2,13,3,0,1,2,26,19,0
강남구,수서동,1,70,278,46,10,1,1,1,0,0,2,16,7,0
강남구,수서동,1,75,197,54,4,1,12,0,0,1,1,11,9,3
강남구,수서동,1,80,104,27,2,0,4,0,0,0,0,7,1,3
강남구,수서동,1,85,41,14,1,0,1,0,0,0,0,3,2,0
강남구,수서동,1,90,14,4,1,0,0,0,0,0,0,1,0,1
강남구,수서동,2,20,358,136,7,10,5,5,0,11,7,8,5,0
강남구,수서동,2,25,619,179,18,3,11,11,0,19,9,20,5,0
강남구,수서동,2,30,797,103,7,6,9,7,0,21,5,9,6,0
강남구,수서동,2,35,537,63,4,5,1,6,0,12,7,5,2,0
강남구,수서동,2,40,353,30,7,3,3,4,0,6,5,5,8,0
강남구,수서동,2,45,416,39,7,2,3,2,0,6,9,3,5,0
강남구,수서동,2,50,596,39,9,4,9,2,0,2,3,5,8,0
강남구,수서동,2,55,993,74,23,2,33,2,0,3,12,8,8,0
강남구,수서동,2,60,899,127,15,29,25,31,0,5,15,16,13,0
강남구,수서동,2,65,664,132,10,5,29,7,0,2,8,35,28,0
강남구,수서동,2,70,517,100,16,7,6,8,0,1,8,34,12,0
강남구,수서동,2,75,344,99,4,2,23,4,0,1,2,28,15,5
강남구,수서동,2,80,220,62,7,3,14,5,1,0,5,23,6,5
강남구,수서동,2,85,93,26,3,1,2,2,0,0,2,8,2,0
강남구,수서동,2,90,38,11,2,1,2,1,0,0,1,3,2,1
강남구,신사동,1,20,465,133,9,20,3,15,0,13,14,8,8,0
강남구,신사동,1,25,593,161,13,15,15,9,0,19,10,23,13,0
강남구,신사동,1,30,692,135,11,18,9,21,0,24,15,15,14,0
강남구,신사동,1,35,673,142,22,4,9,6,0,30,18,14,6,0
강남구,신사동,1,40,702,100,25,7,15,6,0,19,26,20,16,0
강남구,신사동,1,45,734,109,27,17,11,13,0,15,24,18,10,0
강남구,신사동,1,50,601,82,23,9,8,7,0,6,24,10,16,0
강남구,신사동,1,55,520,70,16,9,10,5,0,4,13,9,10,0
강남구,신사동,1,60,401,60,10,7,7,4,0,4,8,12,9,0
강남구,신사동,1,65,403,69,10,3,15,3,0,1,2,2,10,0
강남구,신사동,1,70,259,49,5,7,2,6,0,1,7,2,4,0
강남구,신사동,1,75,221,61,1,5,7,4,0,1,4,1,8,0
강남구,신사동,1,80,170,43,1,3,5,3,1,0,1,0,2,5
강남구,신사동,1,85,64,16,1,2,2,1,0,0,1,0,1,4
강남구,신사동,1,90,14,2,0,0,0,0,0,0,0,0,0,3
강남구,신사동,2,20,534,165,10,14,8,9,0,12,9,15,6,0
강남구,신사동,2,25,758,202,17,10,18,12,0,26,11,21,14,0
강남구,신사동,2,30,869,126,10,16,6,16,0,23,9,11,8,0
강남구,신사동,2,35,776,99,15,10,6,11,0,18,15,10,4,0
강남구,신사동,2,40,849,68,13,8,6,14,0,12,15,14,10,0
강남구,신사동,2,45,798,65,11,16,8,14,0,10,18,14,6,0
강남구,신사동,2,50,637,44,12,9,4,6,0,2,12,5,7,0
강남구,신사동,2,55,573,42,8,5,6,3,0,2,6,9,3,0
강남구,신사동,2,60,504,60,8,20,6,15,0,2,13,7,6,0
강남구,신사동,2,65,492,105,5,17,10,11,0,1,11,13,15,0
강남구,신사동,2,70,313,75,7,16,0,8,0,1,10,3,3,0
강남구,신사동,2,75,259,78,3,14,4,9,3,1,7,2,8,9
강남구,신사동,2,80,125,38,2,2,3,3,0,0,2,3,2,1
강남구,신사동,2,85,82,24,2,2,2,1,0,0,3,0,1,1
강남구,신사동,2,90,20,6,2,1,0,1,0,0,1,0,0,4
강남구,압구정동,1,20,629,178,16,16,9,21,0,12,21,19,5,0
강남구,압구정동,1,25,658,226,12,4,19,10,0,29,15,32,20,0
강남구,압구정동,1,30,800,175,10,7,16,15,0,34,12,20,7,0
강남구,압구정동,1,35,964,212,31,7,27,8,0,46,21,17,11,0
강남구,압구정동,1,40,"1,118",161,38,11,26,6,0,29,29,22,22,0
강남구,압구정동,1,45,"1,141",172,42,14,15,11,0,30,37,29,14,0
강남구,압구정동,1,50,852,123,25,8,15,6,0,10,21,11,26,0
강남구,압구정동,1,55,762,102,19,6,13,5,0,8,17,15,10,0
강남구,압구정동,1,60,687,100,17,11,8,7,0,6,14,15,8,0
강남구,압구정동,1,65,650,118,9,3,31,5,0,3,5,4,17,0
강남구,압구정동,1,70,445,71,6,5,4,5,0,1,5,3,8,0
강남구,압구정동,1,75,347,86,2,3,15,6,0,1,3,0,11,8
강남구,압구정동,1,80,244,58,3,2,3,3,0,1,3,0,3,5
강남구,압구정동,1,85,104,30,1,1,3,3,3,0,3,0,3,2
강남구,압구정동,1,90,21,7,0,0,0,0,0,0,0,0,1,2
강남구,압구정동,2,20,639,213,13,13,3,15,0,15,13,18,3,0
강남구,압구정동,2,25,850,264,19,7,20,15,0,27,13,37,11,0
강남구,압구정동,2,30,"1,034",175,11,16,11,15,0,29,8,27,6,0
강남구,압구정동,2,35,"1,163",165,20,14,9,18,0,32,18,16,4,0
강남구,압구정동,2,40,"1,338",102,20,19,11,22,0,16,22,14,6,0
강남구,압구정동,2,45,"1,157",84,16,18,9,21,0,12,18,16,4,0
강남구,압구정동,2,50,980,63,14,5,7,7,0,4,13,7,7,0
강남구,압구정동,2,55,896,61,12,5,8,5,0,4,9,7,7,0
강남구,압구정동,2,60,907,112,13,28,13,24,0,5,16,17,9,0
강남구,압구정동,2,65,804,163,12,6,18,11,0,2,10,13,20,0
강남구,압구정동,2,70,564,122,7,14,3,16,0,1,14,10,6,0
강남구,압구정동,2,75,418,131,4,6,15,7,2,1,6,7,17,4
강남구,압구정동,2,80,231,71,1,4,7,7,0,1,5,4,9,6
강남구,압구정동,2,85,102,32,0,1,0,2,1,0,3,1,2,2
강남구,압구정동,2,90,27,8,0,1,0,0,0,0,0,0,0,4
강남구,역삼1동,1,20,927,197,23,8,23,6,0,29,14,21,18,0
강남구,역삼1동,1,25,"2,125",399,48,10,51,9,0,83,39,46,47,0
강남구,역삼1동,1,30,"2,914",507,46,14,54,25,0,110,38,69,53,0
강남구,역삼1동,1,35,"2,039",430,64,7,49,11,0,95,49,47,43,0
강남구,역삼1동,1,40,"1,471",203,40,7,37,9,0,41,38,52,49,0
강남구,역삼1동,1,45,"1,150",179,38,9,38,9,0,33,30,42,29,0
강남구,역삼1동,1,50,993,144,40,7,23,6,0,10,26,36,40,0
강남구,역삼1동,1,55,971,144,31,8,27,8,0,9,28,47,32,0
강남구,역삼1동,1,60,734,114,19,10,23,12,0,7,17,29,15,0
강남구,역삼1동,1,65,563,109,11,5,16,5,0,2,5,10,21,0
강남구,역삼1동,1,70,387,72,10,6,2,4,0,1,5,7,12,0
강남구,역삼1동,1,75,265,74,4,3,7,3,0,1,2,4,12,3
강남구,역삼1동,1,80,152,38,1,4,3,3,0,0,4,2,5,7
강남구,역삼1동,1,85,41,14,0,0,0,0,0,0,1,0,0,2
강남구,역삼1동,1,90,8,3,0,0,0,0,0,0,0,0,1,0
강남구,역삼1동,2,20,"1,318",256,15,15,20,10,0,32,15,21,17,0
강남구,역삼1동,2,25,"2,965",584,40,16,57,16,0,95,25,78,59,0
강남구,역삼1동,2,30,"3,207",537,34,21,54,19,0,115,38,87,50,0
강남구,역삼1동,2,35,"2,164",385,31,10,30,12,0,78,40,65,36,0
강남구,역삼1동,2,40,"1,333",167,24,8,33,11,0,32,30,53,39,0
강남구,역삼1동,2,45,"1,060",107,15,6,19,8,0,20,16,36,17,0
강남구,역삼1동,2,50,"1,053",107,24,6,18,7,0,8,22,21,30,0
강남구,역삼1동,2,55,"1,118",100,24,8,20,10,0,6,23,26,18,0
강남구,역삼1동,2,60,876,120,16,30,24,27,0,6,23,22,18,0
강남구,역삼1동,2,65,654,143,11,14,16,10,0,2,8,16,23,0
강남구,역삼1동,2,70,431,98,9,16,2,14,0,1,12,13,15,0
강남구,역삼1동,2,75,274,83,1,8,9,4,1,1,4,4,9,5
강남구,역삼1동,2,80,157,47,2,2,2,2,1,0,3,2,5,4
강남구,역삼1동,2,85,62,20,1,0,1,0,0,0,1,1,3,1
강남구,역삼1동,2,90,16,4,0,0,0,0,0,0,0,0,0,6
강남구,역삼2동,1,20,845,251,23,19,9,17,0,27,17,12,9,0
강남구,역삼2동,1,25,897,198,25,9,21,9,0,29,19,22,21,0
강남구,역삼2동,1,30,"1,262",266,26,8,32,14,0,62,24,24,32,0
강남구,역삼2동,1,35,"1,382",290,37,7,45,16,0,64,21,25,27,0
강남구,역삼2동,1,40,"1,734",267,33,29,42,27,0,47,36,53,64,0
강남구,역삼2동,1,45,"1,801",279,39,42,34,21,0,45,25,40,43,0
강남구,역삼2동,1,50,"1,245",189,43,16,19,11,0,14,35,23,50,0
강남구,역삼2동,1,55,783,119,22,14,10,11,0,8,18,15,25,0
강남구,역삼2동,1,60,557,76,10,10,11,10,0,4,10,11,7,0
강남구,역삼2동,1,65,507,93,9,3,15,4,0,2,5,5,17,0
강남구,역삼2동,1,70,296,55,6,2,1,4,0,1,4,3,3,0
강남구,역삼2동,1,75,255,72,1,6,9,4,0,1,5,0,8,7
강남구,역삼2동,1,80,145,42,1,5,5,3,0,0,3,0,2,9
강남구,역삼2동,1,85,49,14,2,2,0,2,0,0,2,0,1,10
강남구,역삼2동,1,90,11,3,0,0,0,0,0,0,0,0,0,2
강남구,역삼2동,2,20,927,306,21,31,13,32,0,23,23,15,11,0
강남구,역삼2동,2,25,"1,216",284,25,18,23,19,0,39,21,29,24,0
강남구,역삼2동,2,30,"1,710",261,20,11,20,13,0,54,21,35,21,0
강남구,역삼2동,2,35,"1,740",243,19,19,22,25,0,47,21,30,18,0
강남구,역삼2동,2,40,"2,104",171,25,23,28,34,0,31,24,36,28,0
강남구,역삼2동,2,45,"1,783",123,13,23,16,33,0,18,23,23,11,0
강남구,역삼2동,2,50,"1,021",69,17,11,6,13,0,4,15,8,17,0
강남구,역삼2동,2,55,896,62,12,8,5,9,0,3,10,8,9,0
강남구,역삼2동,2,60,737,111,12,26,14,34,0,5,23,15,8,0
강남구,역삼2동,2,65,614,141,8,15,8,22,0,2,13,13,14,0
강남구,역삼2동,2,70,395,90,7,13,1,17,0,1,16,7,5,0
강남구,역삼2동,2,75,293,90,2,10,9,7,2,1,9,3,10,10
강남구,역삼2동,2,80,138,44,2,4,3,3,0,0,3,3,3,6
강남구,역삼2동,2,85,37,9,0,1,1,2,1,0,1,1,1,2
강남구,역삼2동,2,90,12,4,1,1,0,0,0,0,0,0,0,0
강남구,일원1동,1,20,614,194,20,12,9,17,0,17,18,7,9,0
강남구,일원1동,1,25,696,179,18,9,14,15,0,29,19,14,18,0
강남구,일원1동,1,30,759,158,14,8,11,11,0,34,12,13,16,0
강남구,일원1동,1,35,658,120,16,11,8,6,0,24,9,4,12,0
강남구,일원1동,1,40,572,81,14,4,11,7,0,14,11,12,15,0
강남구,일원1동,1,45,586,82,10,10,10,8,0,12,5,8,12,0
강남구,일원1동,1,50,656,90,17,7,12,7,0,7,12,12,29,0
강남구,일원1동,1,55,722,108,16,7,21,6,0,7,11,20,23,0
강남구,일원1동,1,60,525,83,10,11,13,13,0,4,9,16,8,0
강남구,일원1동,1,65,446,85,10,1,11,2,0,1,3,12,12,0
강남구,일원1동,1,70,239,49,11,2,2,5,0,1,4,5,4,0
강남구,일원1동,1,75,161,43,1,3,5,4,0,0,3,5,5,4
강남구,일원1동,1,80,91,27,1,1,2,2,0,0,2,3,2,1
강남구,일원1동,1,85,20,6,1,0,1,0,0,0,0,1,0,2
강남구,일원1동,1,90,6,2,0,0,0,0,0,0,0,0,0,0
강남구,일원1동,2,20,545,175,10,7,9,16,0,11,10,10,5,0
강남구,일원1동,2,25,734,173,6,9,19,6,0,28,2,8,17,0
강남구,일원1동,2,30,709,97,7,7,6,9,0,20,8,6,6,0
강남구,일원1동,2,35,608,75,5,6,6,8,0,15,5,6,6,0
강남구,일원1동,2,40,521,37,3,7,2,10,0,6,6,5,8,0
강남구,일원1동,2,45,699,51,6,8,11,10,0,8,7,8,2,0
강남구,일원1동,2,50,753,48,4,5,6,7,0,3,7,7,8,0
강남구,일원1동,2,55,837,64,6,6,15,7,0,3,4,11,9,0
강남구,일원1동,2,60,668,97,5,25,11,37,0,3,18,15,5,0
강남구,일원1동,2,65,467,103,6,5,11,12,0,1,7,18,16,0
강남구,일원1동,2,70,373,86,9,9,2,12,0,1,12,19,6,0
강남구,일원1동,2,75,255,89,2,2,12,3,0,1,1,14,12,2
강남구,일원1동,2,80,152,47,2,1,6,2,1,0,1,10,2,1
강남구,일원1동,2,85,69,24,2,1,3,2,0,0,1,6,2,0
강남구,일원1동,2,90,20,8,2,0,0,1,0,0,1,1,0,4
강남구,일원2동,1,20,488,147,10,5,6,8,0,10,6,9,3,0
강남구,일원2동,1,25,485,136,17,2,4,14,0,15,19,14,8,0
강남구,일원2동,1,30,758,145,11,5,14,16,0,33,10,13,7,0
강남구,일원2동,1,35,689,117,16,7,13,6,0,26,13,7,10,0
강남구,일원2동,1,40,613,83,18,8,14,10,0,15,14,13,11,0
강남구,일원2동,1,45,618,88,15,7,13,8,0,16,9,11,6,0
강남구,일원2동,1,50,556,81,12,5,9,4,0,7,10,8,16,0
강남구,일원2동,1,55,576,80,13,4,7,7,0,6,9,12,13,0
강남구,일원2동,1,60,454,64,7,4,11,8,0,4,6,12,9,0
강남구,일원2동,1,65,351,62,10,1,14,2,0,1,4,8,11,0
강남구,일원2동,1,70,240,40,8,0,3,1,0,0,3,6,3,0
강남구,일원2동,1,75,146,33,1,0,2,0,0,0,0,4,3,0
강남구,일원2동,1,80,67,17,1,0,1,0,0,0,1,2,1,2
강남구,일원2동,1,85,22,5,0,0,0,0,0,0,0,1,0,0
강남구,일원2동,1,90,7,3,1,0,0,0,0,0,0,1,0,0
강남구,일원2동,2,20,363,120,5,4,5,6,0,9,3,6,3,0
강남구,일원2동,2,25,467,138,9,4,3,8,0,18,5,9,4,0
강남구,일원2동,2,30,837,107,14,9,10,15,0,23,14,13,7,0
강남구,일원2동,2,35,655,73,4,5,4,7,0,14,5,7,3,0
강남구,일원2동,2,40,662,46,7,6,8,12,0,8,6,7,6,0
강남구,일원2동,2,45,691,41,4,6,5,12,0,6,4,5,2,0
강남구,일원2동,2,50,631,38,2,4,2,8,0,2,5,4,4,0
강남구,일원2동,2,55,749,45,10,7,6,6,0,2,5,3,3,0
강남구,일원2동,2,60,599,78,8,20,11,24,0,3,16,8,8,0
강남구,일원2동,2,65,563,121,10,5,20,12,0,2,12,22,16,0
강남구,일원2동,2,70,346,71,7,3,3,11,0,1,7,12,6,0
강남구,일원2동,2,75,216,54,2,0,9,2,0,1,3,11,7,0
강남구,일원2동,2,80,89,27,0,0,2,1,0,0,0,4,1,2
강남구,일원2동,2,85,53,19,1,0,4,2,0,0,1,5,3,0
강남구,일원2동,2,90,20,4,0,0,0,0,0,0,0,0,0,1
강남구,일원본동,1,20,730,232,13,9,7,13,0,19,22,8,5,0
강남구,일원본동,1,25,686,218,28,10,9,20,0,25,20,15,15,0
강남구,일원본동,1,30,732,155,7,14,6,11,0,33,12,13,10,0
강남구,일원본동,1,35,696,127,10,6,4,9,0,28,7,7,7,0
강남구,일원본동,1,40,965,143,28,13,10,10,0,25,21,8,24,0
강남구,일원본동,1,45,"1,226",191,24,19,13,22,0,31,24,13,18,0
강남구,일원본동,1,50,984,143,22,7,7,9,0,12,18,12,41,0
강남구,일원본동,1,55,868,128,15,5,6,6,0,10,10,14,14,0
강남구,일원본동,1,60,678,105,10,13,11,11,0,6,11,18,8,0
강남구,일원본동,1,65,490,84,6,1,15,3,0,2,3,2,11,0
강남구,일원본동,1,70,268,51,4,0,2,3,0,1,3,2,5,0
강남구,일원본동,1,75,141,39,1,1,6,1,0,0,2,1,4,1
강남구,일원본동,1,80,46,14,1,0,1,1,0,0,1,0,1,0
강남구,일원본동,1,85,25,5,0,0,1,0,0,0,1,0,0,1
강남구,일원본동,1,90,3,0,0,0,0,0,0,0,0,0,0,0
강남구,일원본동,2,20,628,230,8,10,4,12,0,16,8,9,6,0
강남구,일원본동,2,25,631,212,14,10,8,12,0,29,10,13,8,0
강남구,일원본동,2,30,895,152,4,9,6,9,0,34,4,9,9,0
강남구,일원본동,2,35,851,81,7,3,5,7,0,18,9,3,5,0
강남구,일원본동,2,40,"1,268",77,12,9,5,22,0,13,13,3,9,0
강남구,일원본동,2,45,"1,319",72,9,17,5,22,0,9,10,7,5,0
강남구,일원본동,2,50,"1,056",61,10,7,6,9,0,3,13,3,8,0
강남구,일원본동,2,55,957,55,6,6,3,8,0,3,6,4,3,0
강남구,일원본동,2,60,672,93,5,18,5,29,0,4,13,8,7,0
강남구,일원본동,2,65,469,101,2,3,10,12,0,1,12,4,6,0
강남구,일원본동,2,70,371,80,3,3,1,17,0,1,12,8,6,0
강남구,일원본동,2,75,180,57,2,0,2,3,0,1,2,2,5,2
강남구,일원본동,2,80,102,30,1,1,1,3,0,0,1,2,2,0
강남구,일원본동,2,85,51,14,1,0,0,1,0,0,1,0,0,1
강남구,일원본동,2,90,27,9,1,0,0,0,0,0,0,0,1,0
강남구,청담동,1,20,904,299,15,24,15,23,0,23,20,25,13,0
강남구,청담동,1,25,926,261,29,13,16,21,0,33,31,36,17,0
강남구,청담동,1,30,"1,133",239,20,10,18,13,0,52,18,25,18,0
강남구,청담동,1,35,"1,176",237,35,11,32,10,0,52,30,15,12,0
강남구,청담동,1,40,"1,252",182,34,13,32,9,0,34,28,24,28,0
강남구,청담동,1,45,"1,085",166,32,18,20,15,0,28,31,20,16,0
강남구,청담동,1,50,"1,044",150,29,10,13,6,0,13,20,17,43,0
강남구,청담동,1,55,978,145,28,10,16,11,0,10,25,16,18,0
강남구,청담동,1,60,714,109,16,16,11,18,0,6,17,19,7,0
강남구,청담동,1,65,623,109,8,3,24,8,0,2,8,6,20,0
강남구,청담동,1,70,384,68,4,4,3,3,0,1,3,3,6,0
강남구,청담동,1,75,260,60,1,1,9,2,0,1,2,1,5,6
강남구,청담동,1,80,149,39,1,1,4,1,0,1,1,0,3,1
강남구,청담동,1,85,43,9,0,0,1,1,0,0,1,0,0,0
강남구,청담동,1,90,8,2,0,0,0,0,0,0,0,0,0,0
강남구,청담동,2,20,865,266,18,14,13,10,0,22,13,15,11,0
강남구,청담동,2,25,"1,122",332,18,17,18,17,0,41,20,43,22,0
강남구,청담동,2,30,"1,423",238,12,15,18,16,0,51,13,28,15,0
강남구,청담동,2,35,"1,384",191,21,9,8,14,0,39,23,17,6,0
강남구,청담동,2,40,"1,394",124,22,15,14,18,0,22,24,27,13,0
강남구,청담동,2,45,"1,298",113,21,12,14,16,0,20,22,27,11,0
강남구,청담동,2,50,"1,174",81,18,8,10,9,0,5,18,10,11,0
강남구,청담동,2,55,"1,140",76,11,11,7,7,0,5,13,7,7,0
강남구,청담동,2,60,902,121,9,33,8,33,0,5,19,20,11,0
강남구,청담동,2,65,682,152,8,14,15,14,0,2,12,17,22,0
강남구,청담동,2,70,422,96,5,15,1,13,0,1,9,13,11,0
강남구,청담동,2,75,331,100,3,4,13,8,0,1,4,5,10,5
강남구,청담동,2,80,160,54,2,4,3,4,0,0,3,3,6,8
강남구,청담동,2,85,73,24,1,3,1,3,0,0,3,2,1,4
강남구,청담동,2,90,22,7,1,0,0,0,0,0,0,0,0,1
강동구,강일동,1,20,"1,053",296,30,24,21,25,0,22,27,14,10,0
강동구,강일동,1,25,701,199,18,5,15,15,0,25,16,18,15,0
강동구,강일동,1,30,791,147,13,13,13,13,0,31,12,10,8,0
강동구,강일동,1,35,"1,403",266,30,12,27,12,0,58,16,14,15,0
강동구,강일동,1,40,"1,521",196,29,12,26,14,0,35,21,21,39,0
강동구,강일동,1,45,"1,442",195,32,18,28,13,0,31,20,20,25,0
강동구,강일동,1,50,"1,146",155,23,5,18,6,0,11,16,16,37,0
강동구,강일동,1,55,"1,063",148,22,7,22,6,0,9,16,19,16,0
강동구,강일동,1,60,818,115,12,9,12,9,0,7,11,14,9,0
강동구,강일동,1,65,739,138,19,2,28,3,0,2,5,10,17,0
강동구,강일동,1,70,494,87,15,3,3,4,0,1,5,9,8,0
강동구,강일동,1,75,301,70,3,1,9,2,0,1,1,3,4,2
강동구,강일동,1,80,176,44,4,1,5,1,1,0,3,3,4,11
강동구,강일동,1,85,57,16,1,1,2,1,0,0,2,2,0,3
강동구,강일동,1,90,17,5,0,0,0,0,0,0,0,0,0,2
강동구,강일동,2,20,"1,021",355,18,21,22,16,0,27,16,10,11,0
강동구,강일동,2,25,689,199,12,7,19,11,0,26,9,16,16,0
강동구,강일동,2,30,"1,055",131,8,11,9,14,0,27,10,11,11,0
강동구,강일동,2,35,"1,583",160,10,13,10,23,0,33,10,14,6,0
강동구,강일동,2,40,"1,533",105,9,14,11,29,0,16,12,15,13,0
강동구,강일동,2,45,"1,419",92,7,13,15,21,0,14,9,13,5,0
강동구,강일동,2,50,"1,159",78,12,8,15,9,0,5,9,10,14,0
강동구,강일동,2,55,"1,188",71,8,5,16,7,0,4,6,8,7,0
강동구,강일동,2,60,939,117,8,19,16,24,0,6,13,12,7,0
강동구,강일동,2,65,904,181,10,8,34,13,0,2,13,22,20,0
강동구,강일동,2,70,667,139,11,12,5,12,0,1,15,20,9,0
강동구,강일동,2,75,362,95,4,6,11,7,0,1,7,6,7,5
강동구,강일동,2,80,231,64,5,5,5,5,0,1,4,9,7,3
강동구,강일동,2,85,131,34,7,0,3,2,0,0,3,4,2,2
강동구,강일동,2,90,42,14,2,0,2,0,0,0,0,3,1,0
강동구,고덕1동,1,20,563,155,21,18,6,17,0,12,21,6,4,0
강동구,고덕1동,1,25,500,153,20,5,9,12,0,17,19,11,13,0
강동구,고덕1동,1,30,551,107,8,8,10,7,0,22,7,10,9,0
강동구,고덕1동,1,35,647,121,15,10,10,9,0,23,11,8,8,0
강동구,고덕1동,1,40,676,97,17,13,11,8,0,16,11,9,19,0
강동구,고덕1동,1,45,690,95,9,12,6,6,0,14,7,9,13,0
강동구,고덕1동,1,50,676,96,15,6,7,3,0,7,11,6,27,0
강동구,고덕1동,1,55,643,91,14,6,6,5,0,6,14,8,10,0
강동구,고덕1동,1,60,403,60,7,9,6,7,0,3,6,11,5,0
강동구,고덕1동,1,65,311,48,4,1,8,1,0,1,1,1,8,0
강동구,고덕1동,1,70,189,32,3,2,1,1,0,0,2,1,2,0
강동구,고덕1동,1,75,104,29,1,1,2,1,0,0,1,1,2,2
강동구,고덕1동,1,80,64,16,2,0,0,0,0,0,0,0,0,1
강동구,고덕1동,1,85,13,4,0,0,0,0,0,0,0,0,0,0
강동구,고덕1동,1,90,5,1,0,0,0,0,0,0,0,0,0,1
강동구,고덕1동,2,20,428,153,5,10,5,6,0,11,4,7,5,0
강동구,고덕1동,2,25,478,152,6,6,9,9,0,15,8,10,9,0
강동구,고덕1동,2,30,572,89,8,10,5,13,0,15,12,7,8,0
강동구,고덕1동,2,35,660,67,6,6,3,7,0,13,6,5,5,0
강동구,고덕1동,2,40,783,46,5,11,2,18,0,6,8,6,6,0
강동구,고덕1동,2,45,694,41,1,10,4,14,0,5,7,3,3,0
강동구,고덕1동,2,50,705,42,1,6,3,7,0,2,3,6,10,0
강동구,고덕1동,2,55,616,38,3,2,2,7,0,2,6,4,4,0
강동구,고덕1동,2,60,409,53,4,15,3,18,0,2,8,4,3,0
강동구,고덕1동,2,65,299,66,4,4,5,9,0,1,7,7,5,0
강동구,고덕1동,2,70,296,63,5,6,2,6,0,1,5,5,3,0
강동구,고덕1동,2,75,138,39,1,3,2,2,0,0,1,2,2,0
강동구,고덕1동,2,80,88,27,4,1,2,1,0,0,1,4,3,0
강동구,고덕1동,2,85,57,16,2,1,1,1,1,0,1,2,1,1
강동구,고덕1동,2,90,25,12,2,0,1,1,0,0,0,3,0,2
강동구,고덕2동,1,20,335,123,10,8,9,12,0,9,10,5,6,0
강동구,고덕2동,1,25,340,110,13,7,11,6,0,11,11,15,9,0
